
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     0.0995   180.8403    3000    3000   488    16     0     8       -1

      --         --     0.0989   181.9320    3000    3000   496    16     0     8       -1
      --         --     0.1019   176.6831    3000    3000   496    16     0     8       -1
      --         --     0.0953   188.8681    3000    3000   496    16     0     8       -1

      --         --     0.0985   182.7613    3000    3000   504    16     0     8       -1
      --         --     0.0993   181.2199    3000    3000   504    16     0     8       -1
      --         --     0.0962   187.1050    3000    3000   504    16     0     8       -1

      --         --     0.1125   379.1462    4000    4000   128    16     0     8       -1
      --         --     0.1136   375.5731    4000    4000   128    16     0     8       -1
      --         --     0.1152   370.3596    4000    4000   128    16     0     8       -1

      --         --     0.1111   383.8212    4000    4000   136    16     0     8       -1
      --         --     0.1100   387.7210    4000    4000   136    16     0     8       -1
      --         --     0.1100   387.8146    4000    4000   136    16     0     8       -1

      --         --     0.1046   407.7529    4000    4000   144    16     0     8       -1
      --         --     0.1034   412.6920    4000    4000   144    16     0     8       -1
      --         --     0.1059   402.9608    4000    4000   144    16     0     8       -1

      --         --     0.1055   404.2288    4000    4000   152    16     0     8       -1
      --         --     0.1061   402.0306    4000    4000   152    16     0     8       -1
      --         --     0.1059   402.9980    4000    4000   152    16     0     8       -1

      --         --     0.1042   409.4595    4000    4000   160    16     0     8       -1
      --         --     0.1032   413.3043    4000    4000   160    16     0     8       -1
      --         --     0.1044   408.6441    4000    4000   160    16     0     8       -1

      --         --     0.1044   408.4357    4000    4000   168    16     0     8       -1
      --         --     0.1052   405.5493    4000    4000   168    16     0     8       -1
      --         --     0.1027   415.5006    4000    4000   168    16     0     8       -1

      --         --     0.1061   402.1800    4000    4000   176    16     0     8       -1
      --         --     0.1058   403.0419    4000    4000   176    16     0     8       -1
      --         --     0.1057   403.4681    4000    4000   176    16     0     8       -1

      --         --     0.1055   404.5211    4000    4000   184    16     0     8       -1
      --         --     0.1059   402.7590    4000    4000   184    16     0     8       -1
      --         --     0.1075   396.8419    4000    4000   184    16     0     8       -1

      --         --     0.1095   389.5562    4000    4000   192    16     0     8       -1
      --         --     0.1099   388.2573    4000    4000   192    16     0     8       -1
      --         --     0.1109   384.6480    4000    4000   192    16     0     8       -1

      --         --     0.1105   386.1823    4000    4000   200    16     0     8       -1
      --         --     0.1085   393.0311    4000    4000   200    16     0     8       -1
      --         --     0.1092   390.4786    4000    4000   200    16     0     8       -1

      --         --     0.1113   383.1628    4000    4000   208    16     0     8       -1
      --         --     0.1097   388.7101    4000    4000   208    16     0     8       -1
      --         --     0.1105   386.1679    4000    4000   208    16     0     8       -1

      --         --     0.1107   385.5025    4000    4000   216    16     0     8       -1
      --         --     0.1115   382.7251    4000    4000   216    16     0     8       -1
      --         --     0.1117   381.9701    4000    4000   216    16     0     8       -1

      --         --     0.1144   372.8824    4000    4000   224    16     0     8       -1
      --         --     0.1141   373.9827    4000    4000   224    16     0     8       -1
      --         --     0.1127   378.4546    4000    4000   224    16     0     8       -1

      --         --     0.1140   374.3413    4000    4000   232    16     0     8       -1
      --         --     0.1121   380.6639    4000    4000   232    16     0     8       -1
      --         --     0.1138   374.7424    4000    4000   232    16     0     8       -1

      --         --     0.1117   381.9955    4000    4000   240    16     0     8       -1
      --         --     0.1143   373.3562    4000    4000   240    16     0     8       -1
      --         --     0.1161   367.5031    4000    4000   240    16     0     8       -1

      --         --     0.1199   355.6384    4000    4000   248    16     0     8       -1
      --         --     0.1179   361.9440    4000    4000   248    16     0     8       -1
      --         --     0.1163   366.8400    4000    4000   248    16     0     8       -1

      --         --     0.1201   355.2362    4000    4000   256    16     0     8       -1
      --         --     0.1186   359.7326    4000    4000   256    16     0     8       -1
      --         --     0.1223   348.9098    4000    4000   256    16     0     8       -1

      --         --     0.1267   336.7940    4000    4000   264    16     0     8       -1
      --         --     0.1359   313.9964    4000    4000   264    16     0     8       -1
      --         --     0.1299   328.3553    4000    4000   264    16     0     8       -1

      --         --     0.1227   347.6749    4000    4000   272    16     0     8       -1
      --         --     0.1308   326.0444    4000    4000   272    16     0     8       -1
      --         --     0.1219   349.9269    4000    4000   272    16     0     8       -1

      --         --     0.1222   349.1733    4000    4000   280    16     0     8       -1
      --         --     0.1336   319.2609    4000    4000   280    16     0     8       -1
      --         --     0.1475   289.2620    4000    4000   280    16     0     8       -1
