
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.0197   457.3624       l    3000   368     0       -1
      --         --     0.0198   455.5749       l    3000   368     0       -1
      --         --     0.0200   450.0001       l    3000   368     0       -1

      --         --     0.0202   445.4148       l    3000   376     0       -1
      --         --     0.0201   447.4305       l    3000   376     0       -1
      --         --     0.0200   450.1772       l    3000   376     0       -1

      --         --     0.0202   446.0303       l    3000   384     0       -1
      --         --     0.0217   415.2021       l    3000   384     0       -1
      --         --     0.0206   436.3928       l    3000   384     0       -1

      --         --     0.0213   422.6078       l    3000   392     0       -1
      --         --     0.0220   409.5160       l    3000   392     0       -1
      --         --     0.0222   406.3393       l    3000   392     0       -1

      --         --     0.0222   404.6978       l    3000   400     0       -1
      --         --     0.0224   401.6464       l    3000   400     0       -1
      --         --     0.0221   408.2941       l    3000   400     0       -1

      --         --     0.0223   403.9533       l    3000   408     0       -1
      --         --     0.0222   406.1776       l    3000   408     0       -1
      --         --     0.0223   403.3364       l    3000   408     0       -1

      --         --     0.0233   386.1640       l    3000   416     0       -1
      --         --     0.0239   376.1265       l    3000   416     0       -1
      --         --     0.0232   388.5117       l    3000   416     0       -1

      --         --     0.0236   380.8371       l    3000   424     0       -1
      --         --     0.0237   379.3262       l    3000   424     0       -1
      --         --     0.0239   377.3554       l    3000   424     0       -1

      --         --     0.0246   366.4090       l    3000   432     0       -1
      --         --     0.0252   357.7054       l    3000   432     0       -1
      --         --     0.0245   367.1250       l    3000   432     0       -1

      --         --     0.0253   355.8082       l    3000   440     0       -1
      --         --     0.0254   354.8554       l    3000   440     0       -1
      --         --     0.0251   358.9020       l    3000   440     0       -1

      --         --     0.0244   368.9613       l    3000   448     0       -1
      --         --     0.0255   353.5499       l    3000   448     0       -1
      --         --     0.0250   360.3402       l    3000   448     0       -1

      --         --     0.0254   354.4491       l    3000   456     0       -1
      --         --     0.0255   352.9650       l    3000   456     0       -1
      --         --     0.0257   350.7393       l    3000   456     0       -1

      --         --     0.0266   338.0832       l    3000   464     0       -1
      --         --     0.0256   351.6014       l    3000   464     0       -1
      --         --     0.0261   345.5029       l    3000   464     0       -1

      --         --     0.0270   333.1799       l    3000   472     0       -1
      --         --     0.0271   332.5785       l    3000   472     0       -1
      --         --     0.0272   331.5333       l    3000   472     0       -1

      --         --     0.0275   327.7585       l    3000   480     0       -1
      --         --     0.0278   323.7631       l    3000   480     0       -1
      --         --     0.0277   325.5520       l    3000   480     0       -1

      --         --     0.0286   315.2292       l    3000   488     0       -1
      --         --     0.0286   315.2055       l    3000   488     0       -1
      --         --     0.0286   314.8639       l    3000   488     0       -1

      --         --     0.0292   308.1008       l    3000   496     0       -1
      --         --     0.0293   306.8093       l    3000   496     0       -1
      --         --     0.0294   306.0659       l    3000   496     0       -1

      --         --     0.0301   299.5124       l    3000   504     0       -1
      --         --     0.0296   303.7642       l    3000   504     0       -1
      --         --     0.0301   299.5908       l    3000   504     0       -1

      --         --     0.0317   284.2962       l    3000   512     0       -1
      --         --     0.0310   290.9184       l    3000   512     0       -1
      --         --     0.0314   286.7483       l    3000   512     0       -1
