
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.0394   228.2569       l    3000   360     0       -1
      --         --     0.0402   224.2213       l    3000   360     0       -1
      --         --     0.0411   218.8691       l    3000   360     0       -1

      --         --     0.0420   214.6387       l    3000   368     0       -1
      --         --     0.0429   209.6908       l    3000   368     0       -1
      --         --     0.0413   218.1271       l    3000   368     0       -1

      --         --     0.0422   213.2510       l    3000   376     0       -1
      --         --     0.0423   212.6663       l    3000   376     0       -1
      --         --     0.0414   217.7523       l    3000   376     0       -1

      --         --     0.0439   205.3201       l    3000   384     0       -1
      --         --     0.0437   206.2789       l    3000   384     0       -1
      --         --     0.0440   204.4388       l    3000   384     0       -1

      --         --     0.0449   200.7293       l    3000   392     0       -1
      --         --     0.0457   197.1087       l    3000   392     0       -1
      --         --     0.0433   208.0138       l    3000   392     0       -1

      --         --     0.0456   197.2766       l    3000   400     0       -1
      --         --     0.0460   195.5888       l    3000   400     0       -1
      --         --     0.0454   198.3583       l    3000   400     0       -1

      --         --     0.0465   193.5034       l    3000   408     0       -1
      --         --     0.0460   195.9409       l    3000   408     0       -1
      --         --     0.0444   202.5844       l    3000   408     0       -1

      --         --     0.0468   192.3210       l    3000   416     0       -1
      --         --     0.0471   191.1094       l    3000   416     0       -1
      --         --     0.0489   184.0357       l    3000   416     0       -1

      --         --     0.0488   184.3969       l    3000   424     0       -1
      --         --     0.0483   186.3052       l    3000   424     0       -1
      --         --     0.0478   188.3982       l    3000   424     0       -1

      --         --     0.0487   184.8065       l    3000   432     0       -1
      --         --     0.0496   181.6414       l    3000   432     0       -1
      --         --     0.0496   181.4878       l    3000   432     0       -1

      --         --     0.0484   186.1785       l    3000   440     0       -1
      --         --     0.0487   185.0456       l    3000   440     0       -1
      --         --     0.0507   177.6773       l    3000   440     0       -1

      --         --     0.0507   177.5261       l    3000   448     0       -1
      --         --     0.0505   178.2290       l    3000   448     0       -1
      --         --     0.0507   177.5127       l    3000   448     0       -1

      --         --     0.0515   174.7934       l    3000   456     0       -1
      --         --     0.0502   179.4118       l    3000   456     0       -1
      --         --     0.0512   175.9415       l    3000   456     0       -1

      --         --     0.0538   167.2954       l    3000   464     0       -1
      --         --     0.0525   171.5665       l    3000   464     0       -1
      --         --     0.0539   167.0808       l    3000   464     0       -1

      --         --     0.0539   167.2088       l    3000   472     0       -1
      --         --     0.0537   167.7748       l    3000   472     0       -1
      --         --     0.0542   166.2665       l    3000   472     0       -1

      --         --     0.0552   163.2580       l    3000   480     0       -1
      --         --     0.0544   165.4993       l    3000   480     0       -1
      --         --     0.0549   163.9354       l    3000   480     0       -1

      --         --     0.0557   161.6204       l    3000   488     0       -1
      --         --     0.0562   160.1714       l    3000   488     0       -1
      --         --     0.0550   163.5783       l    3000   488     0       -1

      --         --     0.0577   156.1658       l    3000   496     0       -1
      --         --     0.0577   156.0084       l    3000   496     0       -1
      --         --     0.0589   152.7946       l    3000   496     0       -1

      --         --     0.0591   152.4504       l    3000   504     0       -1
      --         --     0.0587   153.5138       l    3000   504     0       -1
      --         --     0.0586   153.5612       l    3000   504     0       -1

      --         --     0.0627   143.6861       l    3000   512     0       -1
      --         --     0.0624   144.2200       l    3000   512     0       -1
      --         --     0.0622   144.6974       l    3000   512     0       -1
