
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     2.6694   431.5270   12000   12000   488    16     0     8       -1

      --         --     2.6955   427.3470   12000   12000   496    16     0     8       -1
      --         --     2.7511   418.7160   12000   12000   496    16     0     8       -1
      --         --     2.6918   427.9328   12000   12000   496    16     0     8       -1

      --         --     2.7654   416.5497   12000   12000   504    16     0     8       -1
      --         --     2.7585   417.5885   12000   12000   504    16     0     8       -1
      --         --     2.7657   416.4991   12000   12000   504    16     0     8       -1

      --         --     3.3568   436.2989   13000   13000   128    16     0     8       -1
      --         --     3.3761   433.8118   13000   13000   128    16     0     8       -1
      --         --     3.3714   434.4145   13000   13000   128    16     0     8       -1

      --         --     3.2959   444.3605   13000   13000   136    16     0     8       -1
      --         --     3.2910   445.0269   13000   13000   136    16     0     8       -1
      --         --     3.2691   448.0032   13000   13000   136    16     0     8       -1

      --         --     3.2458   451.2259   13000   13000   144    16     0     8       -1
      --         --     3.2683   448.1186   13000   13000   144    16     0     8       -1
      --         --     3.2498   450.6621   13000   13000   144    16     0     8       -1

      --         --     3.2868   445.5887   13000   13000   152    16     0     8       -1
      --         --     3.2755   447.1374   13000   13000   152    16     0     8       -1
      --         --     3.2749   447.2181   13000   13000   152    16     0     8       -1

      --         --     3.3271   440.1929   13000   13000   160    16     0     8       -1
      --         --     3.2942   444.5893   13000   13000   160    16     0     8       -1
      --         --     3.3000   443.8088   13000   13000   160    16     0     8       -1

      --         --     3.2169   455.2755   13000   13000   168    16     0     8       -1
      --         --     3.2272   453.8208   13000   13000   168    16     0     8       -1
      --         --     3.2177   455.1681   13000   13000   168    16     0     8       -1

      --         --     3.1727   461.6149   13000   13000   176    16     0     8       -1
      --         --     3.1866   459.6077   13000   13000   176    16     0     8       -1
      --         --     3.1657   462.6434   13000   13000   176    16     0     8       -1

      --         --     3.1722   461.6952   13000   13000   184    16     0     8       -1
      --         --     3.1852   459.8074   13000   13000   184    16     0     8       -1
      --         --     3.1790   460.7082   13000   13000   184    16     0     8       -1

      --         --     3.1322   467.5853   13000   13000   192    16     0     8       -1
      --         --     3.1239   468.8308   13000   13000   192    16     0     8       -1
      --         --     3.1229   468.9812   13000   13000   192    16     0     8       -1

      --         --     3.1673   462.4083   13000   13000   200    16     0     8       -1
      --         --     3.1922   458.8073   13000   13000   200    16     0     8       -1
      --         --     3.1827   460.1749   13000   13000   200    16     0     8       -1

      --         --     3.1921   458.8120   13000   13000   208    16     0     8       -1
      --         --     3.1796   460.6169   13000   13000   208    16     0     8       -1
      --         --     3.1895   459.1913   13000   13000   208    16     0     8       -1

      --         --     3.1312   467.7358   13000   13000   216    16     0     8       -1
      --         --     3.1442   465.8083   13000   13000   216    16     0     8       -1
      --         --     3.1384   466.6699   13000   13000   216    16     0     8       -1

      --         --     3.1505   464.8700   13000   13000   224    16     0     8       -1
      --         --     3.1557   464.1036   13000   13000   224    16     0     8       -1
      --         --     3.2063   456.7760   13000   13000   224    16     0     8       -1

      --         --     3.1338   467.3572   13000   13000   232    16     0     8       -1
      --         --     3.1523   464.6132   13000   13000   232    16     0     8       -1
      --         --     3.1529   464.5247   13000   13000   232    16     0     8       -1

      --         --     3.1338   467.3473   13000   13000   240    16     0     8       -1
      --         --     3.0962   473.0313   13000   13000   240    16     0     8       -1
      --         --     3.1074   471.3274   13000   13000   240    16     0     8       -1

      --         --     3.0800   475.5198   13000   13000   248    16     0     8       -1
      --         --     3.0918   473.7022   13000   13000   248    16     0     8       -1
      --         --     3.1021   472.1231   13000   13000   248    16     0     8       -1

      --         --     3.1682   462.2706   13000   13000   256    16     0     8       -1
      --         --     3.1737   461.4754   13000   13000   256    16     0     8       -1
      --         --     3.2092   456.3725   13000   13000   256    16     0     8       -1

      --         --     3.0482   480.4756   13000   13000   264    16     0     8       -1
      --         --     3.1201   469.3990   13000   13000   264    16     0     8       -1
      --         --     3.1078   471.2547   13000   13000   264    16     0     8       -1

      --         --     3.0776   475.8854   13000   13000   272    16     0     8       -1
      --         --     3.0609   478.4864   13000   13000   272    16     0     8       -1
      --         --     3.0455   480.8939   13000   13000   272    16     0     8       -1

      --         --     3.0941   473.3503   13000   13000   280    16     0     8       -1
      --         --     3.1124   470.5622   13000   13000   280    16     0     8       -1
      --         --     3.0989   472.6177   13000   13000   280    16     0     8       -1

      --         --     3.0863   474.5494   13000   13000   288    16     0     8       -1
      --         --     3.0924   473.6101   13000   13000   288    16     0     8       -1
      --         --     3.0944   473.3085   13000   13000   288    16     0     8       -1

      --         --     3.1141   470.3093   13000   13000   296    16     0     8       -1
      --         --     3.1090   471.0772   13000   13000   296    16     0     8       -1
      --         --     3.1059   471.5507   13000   13000   296    16     0     8       -1

      --         --     3.1554   464.1490   13000   13000   304    16     0     8       -1
      --         --     3.1474   465.3287   13000   13000   304    16     0     8       -1
      --         --     3.2207   454.7411   13000   13000   304    16     0     8       -1

      --         --     3.1607   463.3773   13000   13000   312    16     0     8       -1
      --         --     3.1351   467.1493   13000   13000   312    16     0     8       -1
      --         --     3.1456   465.5936   13000   13000   312    16     0     8       -1

      --         --     3.1804   460.5038   13000   13000   320    16     0     8       -1
      --         --     3.1926   458.7382   13000   13000   320    16     0     8       -1
      --         --     3.1929   458.6945   13000   13000   320    16     0     8       -1

      --         --     3.2619   448.9985   13000   13000   328    16     0     8       -1
      --         --     3.2495   450.7072   13000   13000   328    16     0     8       -1
      --         --     3.2589   449.4047   13000   13000   328    16     0     8       -1

      --         --     3.2138   455.7127   13000   13000   336    16     0     8       -1
      --         --     3.2005   457.6137   13000   13000   336    16     0     8       -1
      --         --     3.2111   456.1024   13000   13000   336    16     0     8       -1

      --         --     3.2246   454.1943   13000   13000   344    16     0     8       -1
      --         --     3.2348   452.7649   13000   13000   344    16     0     8       -1
      --         --     3.2333   452.9689   13000   13000   344    16     0     8       -1

      --         --     3.1925   458.7594   13000   13000   352    16     0     8       -1
      --         --     3.2080   456.5346   13000   13000   352    16     0     8       -1
      --         --     3.1931   458.6762   13000   13000   352    16     0     8       -1

      --         --     3.2159   455.4147   13000   13000   360    16     0     8       -1
      --         --     3.2128   455.8650   13000   13000   360    16     0     8       -1
      --         --     3.1793   460.6600   13000   13000   360    16     0     8       -1

      --         --     3.2470   451.0503   13000   13000   368    16     0     8       -1
      --         --     3.2690   448.0236   13000   13000   368    16     0     8       -1
      --         --     3.2589   449.4051   13000   13000   368    16     0     8       -1

      --         --     3.2547   449.9941   13000   13000   376    16     0     8       -1
      --         --     3.2247   454.1811   13000   13000   376    16     0     8       -1
      --         --     3.2250   454.1273   13000   13000   376    16     0     8       -1

      --         --     3.2266   453.9102   13000   13000   384    16     0     8       -1
      --         --     3.2232   454.3904   13000   13000   384    16     0     8       -1
      --         --     3.2052   456.9422   13000   13000   384    16     0     8       -1

      --         --     3.2991   443.9309   13000   13000   392    16     0     8       -1
      --         --     3.2936   444.6799   13000   13000   392    16     0     8       -1
      --         --     3.2978   444.1153   13000   13000   392    16     0     8       -1

      --         --     3.2802   446.4931   13000   13000   400    16     0     8       -1
      --         --     3.3053   443.0965   13000   13000   400    16     0     8       -1
      --         --     3.3129   442.0890   13000   13000   400    16     0     8       -1

      --         --     3.2693   447.9815   13000   13000   408    16     0     8       -1
      --         --     3.2798   446.5412   13000   13000   408    16     0     8       -1
      --         --     3.2673   448.2546   13000   13000   408    16     0     8       -1

      --         --     3.2564   449.7505   13000   13000   416    16     0     8       -1
      --         --     3.2942   444.5987   13000   13000   416 
